43159,6701*,670**,67***,6****,*****
43160,6701*,670**,67***,6****,*****
43161,6701*,670**,67***,6****,*****
43162,6701*,670**,67***,6****,*****
43163,6701*,670**,67***,6****,*****
43164,6701*,670**,67***,6****,*****
43165,6701*,670**,67***,6****,*****
43166,6701*,670**,67***,6****,*****
43167,6701*,670**,67***,6****,*****
43168,6701*,670**,67***,6****,*****
43169,6701*,670**,67***,6****,*****
43170,6701*,670**,67***,6****,*****
43171,6701*,670**,67***,6****,*****
43172,6701*,670**,67***,6****,*****
43173,6701*,670**,67***,6****,*****
43174,6701*,670**,67***,6****,*****
43175,6701*,670**,67***,6****,*****
43176,6701*,670**,67***,6****,*****
43177,6701*,670**,67***,6****,*****
43178,6701*,670**,67***,6****,*****
43179,6701*,670**,67***,6****,*****
43180,6702*,670**,67***,6****,*****
43181,6702*,670**,67***,6****,*****
43182,6702*,670**,67***,6****,*****
43183,6702*,670**,67***,6****,*****
43184,6702*,670**,67***,6****,*****
43185,6702*,670**,67***,6****,*****
43186,6702*,670**,67***,6****,*****
43187,6702*,670**,67***,6****,*****
43188,6702*,670**,67***,6****,*****
43189,6702*,670**,67***,6****,*****
43190,6702*,670**,67***,6****,*****
43191,6702*,670**,67***,6****,*****
43192,6702*,670**,67***,6****,*****
43193,6702*,670**,67***,6****,*****
43194,6702*,670**,67***,6****,*****
43195,6702*,670**,67***,6****,*****
43196,6702*,670**,67***,6****,*****
43197,6702*,670**,67***,6****,*****
43198,6702*,670**,67***,6****,*****
43199,6702*,670**,67***,6****,*****
43200,6702*,670**,67***,6****,*****
43201,6702*,670**,67***,6****,*****
43202,6702*,670**,67***,6****,*****
43203,6702*,670**,67***,6****,*****
43204,6702*,670**,67***,6****,*****
43205,6702*,670**,67***,6****,*****
43206,6702*,670**,67***,6****,*****
43207,6702*,670**,67***,6****,*****
43208,6702*,670**,67***,6****,*****
43209,6702*,670**,67***,6****,*****
43210,6702*,670**,67***,6****,*****
43211,6702*,670**,67***,6****,*****
43212,6702*,670**,67***,6****,*****
43213,6702*,670**,67***,6****,*****
43214,6702*,670**,67***,6****,*****
43215,6702*,670**,67***,6****,*****
43216,6702*,670**,67***,6****,*****
43217,6702*,670**,67***,6****,*****
43218,6702*,670**,67***,6****,*****
43219,6703*,670**,67***,6****,*****
43220,6703*,670**,67***,6****,*****
43221,6703*,670**,67***,6****,*****
43222,6703*,670**,67***,6****,*****
43223,6703*,670**,67***,6****,*****
43224,6703*,670**,67***,6****,*****
43225,6703*,670**,67***,6****,*****
43226,6703*,670**,67***,6****,*****
43227,6703*,670**,67***,6****,*****
43228,6703*,670**,67***,6****,*****
43229,6703*,670**,67***,6****,*****
43230,6703*,670**,67***,6****,*****
43231,6703*,670**,67***,6****,*****
43232,6703*,670**,67***,6****,*****
43233,6703*,670**,67***,6****,*****
43234,6703*,670**,67***,6****,*****
43235,6703*,670**,67***,6****,*****
43236,6703*,670**,67***,6****,*****
43237,6703*,670**,67***,6****,*****
43238,6703*,670**,67***,6****,*****
43239,6703*,670**,67***,6****,*****
43240,6703*,670**,67***,6****,*****
43241,6703*,670**,67***,6****,*****
43242,6703*,670**,67***,6****,*****
43243,6703*,670**,67***,6****,*****
43244,6703*,670**,67***,6****,*****
43245,6703*,670**,67***,6****,*****
43246,6703*,670**,67***,6****,*****
43247,6703*,670**,67***,6****,*****
43248,6703*,670**,67***,6****,*****
43249,6703*,670**,67***,6****,*****
43250,6703*,670**,67***,6****,*****
43251,6703*,670**,67***,6****,*****
43252,6703*,670**,67***,6****,*****
43253,6703*,670**,67***,6****,*****
43254,6703*,670**,67***,6****,*****
43255,6703*,670**,67***,6****,*****
43256,6703*,670**,67***,6****,*****
43257,6703*,670**,67***,6****,*****
43258,6703*,670**,67***,6****,*****
43259,6703*,670**,67***,6****,*****
43260,6703*,670**,67***,6****,*****
43261,6703*,670**,67***,6****,*****
43262,6703*,670**,67***,6****,*****
43263,6703*,670**,67***,6****,*****
43264,6703*,670**,67***,6****,*****
43265,6703*,670**,67***,6****,*****
43266,6704*,670**,67***,6****,*****
43267,6704*,670**,67***,6****,*****
43268,6704*,670**,67***,6****,*****
43269,6704*,670**,67***,6****,*****
43270,6704*,670**,67***,6****,*****
43271,6704*,670**,67***,6****,*****
43272,6704*,670**,67***,6****,*****
43273,6704*,670**,67***,6****,*****
43274,6704*,670**,67***,6****,*****
43275,6704*,670**,67***,6****,*****
43276,6704*,670**,67***,6****,*****
43277,6704*,670**,67***,6****,*****
43278,6704*,670**,67***,6****,*****
43279,6704*,670**,67***,6****,*****
43280,6704*,670**,67***,6****,*****
43281,6704*,670**,67***,6****,*****
43282,6704*,670**,67***,6****,*****
43283,6704*,670**,67***,6****,*****
43284,6704*,670**,67***,6****,*****
43285,6704*,670**,67***,6****,*****
43286,6704*,670**,67***,6****,*****
43287,6704*,670**,67***,6****,*****
43288,6704*,670**,67***,6****,*****
43289,6704*,670**,67***,6****,*****
43290,6705*,670**,67***,6****,*****
43291,6705*,670**,67***,6****,*****
43292,6705*,670**,67***,6****,*****
43293,6705*,670**,67***,6****,*****
43294,6705*,670**,67***,6****,*****
43295,6705*,670**,67***,6****,*****
43296,6705*,670**,67***,6****,*****
43297,6705*,670**,67***,6****,*****
43298,6705*,670**,67***,6****,*****
43299,6705*,670**,67***,6****,*****
43300,6705*,670**,67***,6****,*****
43301,6705*,670**,67***,6****,*****
43302,6705*,670**,67***,6****,*****
43303,6705*,670**,67***,6****,*****
43304,6705*,670**,67***,6****,*****
43305,6705*,670**,67***,6****,*****
43306,6705*,670**,67***,6****,*****
43307,6705*,670**,67***,6****,*****
43308,6705*,670**,67***,6****,*****
43309,6705*,670**,67***,6****,*****
43310,6705*,670**,67***,6****,*****
43311,6705*,670**,67***,6****,*****
43312,6705*,670**,67***,6****,*****
43313,6705*,670**,67***,6****,*****
43314,6705*,670**,67***,6****,*****
43315,6705*,670**,67***,6****,*****
43316,6705*,670**,67***,6****,*****
43317,6705*,670**,67***,6****,*****
43318,6705*,670**,67***,6****,*****
43319,6705*,670**,67***,6****,*****
43320,6705*,670**,67***,6****,*****
43321,6705*,670**,67***,6****,*****
43322,6705*,670**,67***,6****,*****
43323,6705*,670**,67***,6****,*****
43324,6705*,670**,67***,6****,*****
43325,6705*,670**,67***,6****,*****
43326,6705*,670**,67***,6****,*****
43327,6705*,670**,67***,6****,*****
43328,6705*,670**,67***,6****,*****
43329,6705*,670**,67***,6****,*****
43330,6705*,670**,67***,6****,*****
43331,6705*,670**,67***,6****,*****
43332,6705*,670**,67***,6****,*****
43333,6705*,670**,67***,6****,*****
43334,6705*,670**,67***,6****,*****
43335,6705*,670**,67***,6****,*****
43336,6705*,670**,67***,6****,*****
43337,6705*,670**,67***,6****,*****
